R(mm),delt(mm),U_ave(m/s),VWR_ave(m/s),T_ave,Heat_Flux[Q/m2],HfSr
0.0,0.009654,4.2247974,3.713962e-07,904.92,423.707,83.19467490466063
0.0,0.028959999999999996,15.912484,9.19972e-07,1605.8619999999999,423.707
0.0,0.05506,27.715694,1.3549540000000002e-06,1927.46,423.707
0.0,0.09471,33.3412,1.5610706000000003e-06,2002.84,423.707
0.0,0.1479,35.7663,1.6577076e-06,2049.2400000000002,423.707
0.0,0.21459999999999999,37.6961,1.5205191999999997e-06,2082.7599999999993,423.707
0.0,0.2948,41.19914000000001,1.3483120000000004e-06,2109.54,423.707
0.0,0.3881,46.69238,1.3804259999999998e-06,2140.54,423.707
0.0,0.49380000000000007,51.80801999999999,1.50982e-06,2170.94,423.707
0.0,0.6112,57.1382,1.4801112439999993e-06,2199.1200000000003,423.707
0.0,0.7396,61.9354,7.703339999999997e-07,2220.5199999999995,423.707
0.0,0.8783,64.2372,3.458039999999996e-07,2240.56,423.707
0.0,1.026,66.0048,-1.0362619999999982e-07,2261.96,423.707
0.0,1.181,70.1186,-3.9132699999999997e-07,2270.46,423.707
0.0,1.343,75.25160000000001,-5.923707999999999e-07,2270.4,423.707
0.0,1.51,79.57379999999999,-7.362828e-07,2271.2799999999997,423.707
0.5,0.009654,0.2702203999999986,3.4128764,620.37,172.57599999999996,271.08174689295606
0.5,0.028959999999999996,1.314767400000001,8.490059999999996,1002.7080000000002,172.57599999999996
0.5,0.05506,3.418733999999999,15.439999999999996,1450.26,172.57599999999996
0.5,0.09471,6.298116,19.91424,1745.58,172.57599999999996
0.5,0.1479,9.878091999999999,20.76027999999999,1916.42,172.57599999999996
0.5,0.21459999999999999,14.707399999999996,20.299120000000002,2021.2600000000002,172.57599999999996
0.5,0.2948,20.963120000000004,19.032199999999996,2088.12,172.57599999999996
0.5,0.3881,28.519,18.05252,2134.0999999999995,172.57599999999996
0.5,0.49380000000000007,36.657799999999995,16.23982,2170.8,172.57599999999996
0.5,0.6112,44.3326,13.681849999999995,2195.7599999999998,172.57599999999996
0.5,0.7396,51.2272,12.14226,2221.7000000000003,172.57599999999996
0.5,0.8783,57.0852,9.448788,2242.8200000000006,172.57599999999996
0.5,1.026,62.5232,8.060460000000003,2259.3399999999997,172.57599999999996
0.5,1.181,67.79299999999999,6.557078000000005,2271.48,172.57599999999996
0.5,1.343,72.51940000000002,6.189265200000005,2276.1200000000003,172.57599999999996
0.5,1.51,76.7266,5.563608000000002,2279.74,172.57599999999996
1.0,0.009654,0.15693049999999875,3.9283160000000006,597.7640000000002,164.54199999999997,516.9239384069717
1.0,0.028959999999999996,0.818832399999998,10.173079999999999,924.9300000000003,164.54199999999997
1.0,0.05506,2.3525189999999974,19.956319999999998,1340.08,164.54199999999997
1.0,0.09471,4.826585400000001,30.209019999999995,1679.0399999999997,164.54199999999997
1.0,0.1479,8.262512000000001,36.43419999999999,1901.0400000000004,164.54199999999997
1.0,0.21459999999999999,12.792920000000002,38.425799999999995,2025.6800000000003,164.54199999999997
1.0,0.2948,18.382959999999997,37.267600000000016,2098.08,164.54199999999997
1.0,0.3881,24.828800000000008,34.50519999999999,2150.0200000000004,164.54199999999997
1.0,0.49380000000000007,31.628999999999987,31.127399999999994,2189.92,164.54199999999997
1.0,0.6112,38.5548,27.206199999999995,2221.54,164.54199999999997
1.0,0.7396,45.47319999999999,24.113799999999994,2246.82,164.54199999999997
1.0,0.8783,52.05059999999999,21.0834,2264.36,164.54199999999997
1.0,1.026,58.09700000000001,18.246400000000005,2276.2200000000003,164.54199999999997
1.0,1.181,63.50059999999999,15.462720000000001,2285.7799999999997,164.54199999999997
1.0,1.343,68.271,12.877099999999997,2293.18,164.54199999999997
1.0,1.51,71.977,10.346640000000003,2303.28,164.54199999999997
1.5,0.009654,0.09547860000000075,4.576520000000004,580.4040000000001,163.41400000000002,770.0703328405834
1.5,0.028959999999999996,0.5305365999999934,11.923580000000005,862.8879999999999,163.41400000000002
1.5,0.05506,1.7617902000000019,23.723600000000005,1239.8600000000006,163.41400000000002
1.5,0.09471,4.110670000000001,37.71460000000001,1601.26,163.41400000000002
1.5,0.1479,7.482891999999999,47.45859999999999,1867.7200000000003,163.41400000000002
1.5,0.21459999999999999,11.728299999999994,51.62899999999999,2021.1599999999996,163.41400000000002
1.5,0.2948,16.690399999999997,51.67719999999999,2112.0999999999995,163.41400000000002
1.5,0.3881,22.192199999999993,49.06140000000002,2174.4399999999996,163.41400000000002
1.5,0.49380000000000007,28.0122,44.90039999999999,2221.5000000000005,163.41400000000002
1.5,0.6112,33.943799999999996,40.28559999999999,2262.9400000000005,163.41400000000002
1.5,0.7396,39.69760000000001,35.69179999999999,2297.26,163.41400000000002
1.5,0.8783,45.0574,30.877000000000017,2325.5600000000004,163.41400000000002
1.5,1.026,50.12219999999999,26.249399999999987,2349.34,163.41400000000002
1.5,1.181,54.58940000000002,21.858600000000017,2369.9,163.41400000000002
1.5,1.343,58.16899999999998,17.566600000000008,2386.2800000000007,163.41400000000002
1.5,1.51,61.22760000000003,14.347919999999998,2399.5400000000004,163.41400000000002
2.0,0.009654,0.03929209999999905,4.363300000000017,567.2419999999998,151.128,949.5652291034366
2.0,0.028959999999999996,0.24191660000000503,11.573220000000006,812.4419999999999,151.128
2.0,0.05506,0.8963179999999937,23.631399999999996,1140.9399999999996,151.128
2.0,0.09471,2.3427000000000042,40.30100000000003,1493.06,151.128
2.0,0.1479,4.757540000000002,54.64279999999999,1808.7199999999996,151.128
