R(mm),delt(mm),U_ave(m/s),VWR_ave(m/s),T_ave,Heat_Flux[Q/m2],HfSr
0.0,0.009654,4.995408,8.889206000000002e-07,832.404,553.5579999999999,108.69085913349117
0.0,0.028959999999999996,18.745596,1.9114714e-06,1425.788,553.5579999999999
0.0,0.05506,33.40735,2.3146600000000002e-06,1713.8000000000002,553.5579999999999
0.0,0.09471,41.63343259999999,2.7269222e-06,1800.0200000000002,553.5579999999999
0.0,0.1479,46.465626000000015,2.3946e-06,1863.8400000000001,553.5579999999999
0.0,0.21459999999999999,53.383618,1.3476568e-06,1905.74,553.5579999999999
0.0,0.2948,63.20381999999999,1.7204382000000002e-06,1935.0,553.5579999999999
0.0,0.3881,73.08418,2.7485914000000004e-06,1946.84,553.5579999999999
0.0,0.49380000000000007,80.21001999999999,2.3242e-06,1950.52,553.5579999999999
0.0,0.6112,84.0674,1.5621626e-06,1952.72,553.5579999999999
0.0,0.7396,88.571406,1.3900563999999999e-06,1957.22,553.5579999999999
0.0,0.8783,94.2142,1.644616e-06,1963.06,553.5579999999999
0.0,1.026,98.4894,1.9930820000000004e-06,1973.44,553.5579999999999
0.0,1.181,103.2706,2.0464409999999997e-06,1985.6,553.5579999999999
0.0,1.343,108.08519999999999,1.94894e-06,1994.3200000000002,553.5579999999999
0.0,1.51,111.89899999999997,2.0762979999999994e-06,2005.4200000000005,553.5579999999999
0.5,0.009654,0.3735362600000003,5.962951999999997,607.7999999999998,244.93200000000002,384.73828591452764
0.5,0.028959999999999996,1.8749219999999989,14.453037999999992,953.378,244.93200000000002
0.5,0.05506,5.228215999999999,24.897583999999995,1359.4599999999998,244.93200000000002
0.5,0.09471,10.518973599999999,31.033419999999996,1628.5200000000004,244.93200000000002
0.5,0.1479,17.429032,33.32159999999999,1769.3799999999999,244.93200000000002
0.5,0.21459999999999999,25.81216,32.66599999999998,1844.2600000000002,244.93200000000002
0.5,0.2948,35.4918,29.9718,1893.32,244.93200000000002
0.5,0.3881,46.26059999999999,26.207060000000013,1931.1000000000001,244.93200000000002
0.5,0.49380000000000007,57.3674,22.50412,1951.3400000000001,244.93200000000002
0.5,0.6112,67.8312,20.084539999999997,1966.1000000000001,244.93200000000002
0.5,0.7396,77.1334,17.477420000000002,1977.38,244.93200000000002
0.5,0.8783,85.8226,14.39282,1986.9599999999998,244.93200000000002
0.5,1.026,93.9286,12.0823216,2001.7200000000003,244.93200000000002
0.5,1.181,100.56219999999999,9.2678452,2015.4199999999998,244.93200000000002
0.5,1.343,105.49859999999998,6.548296000000002,2025.7,244.93200000000002
0.5,1.51,109.35119999999999,5.609963999999996,2038.3400000000004,244.93200000000002
1.0,0.009654,0.2650590000000008,6.55056000000001,591.7860000000002,241.054,757.293475518434
1.0,0.028959999999999996,1.3253163999999984,16.718380000000003,892.1700000000001,241.054
1.0,0.05506,3.7670360000000036,32.036800000000014,1260.12,241.054
1.0,0.09471,7.670860000000004,47.184799999999996,1551.72,241.054
1.0,0.1479,12.826740000000001,55.42999999999999,1739.8400000000001,241.054
1.0,0.21459999999999999,19.333879999999994,57.18219999999999,1845.2600000000007,241.054
1.0,0.2948,27.1348,55.34779999999999,1907.0799999999997,241.054
1.0,0.3881,35.839,50.54119999999999,1945.4199999999998,241.054
1.0,0.49380000000000007,44.745599999999996,44.741800000000005,1969.5000000000005,241.054
1.0,0.6112,53.9982,39.22340000000001,1989.3399999999995,241.054
1.0,0.7396,63.874400000000016,34.3476,2009.2799999999995,241.054
1.0,0.8783,73.0376,29.573599999999995,2030.8200000000004,241.054
1.0,1.026,80.56800000000001,23.394599999999997,2052.2,241.054
1.0,1.181,87.1208,18.974779999999996,2077.8599999999997,241.054
1.0,1.343,92.94839999999999,15.142199999999999,2101.7200000000003,241.054
1.0,1.51,97.43039999999999,11.697040000000003,2118.5,241.054
1.5,0.009654,0.10479962000000231,6.844899999999994,568.8960000000001,216.652,1020.9484973783035
1.5,0.028959999999999996,0.5953251999999987,17.755380000000002,814.122,216.652
1.5,0.05506,2.0277299999999965,35.14939999999999,1139.38,216.652
1.5,0.09471,4.956940000000003,55.94519999999999,1460.9000000000005,216.652
1.5,0.1479,9.425102200000005,69.7096,1704.98,216.652
1.5,0.21459999999999999,15.1126,74.45080000000002,1845.2800000000002,216.652
1.5,0.2948,21.85326,73.1728,1920.92,216.652
1.5,0.3881,29.444,68.31300000000002,1971.2399999999998,216.652
1.5,0.49380000000000007,37.44539999999998,61.84100000000001,2009.8200000000004,216.652
1.5,0.6112,45.393,55.70920000000001,2042.34,216.652
1.5,0.7396,52.9758,48.95440000000002,2078.28,216.652
1.5,0.8783,60.0634,41.35559999999998,2116.32,216.652
1.5,1.026,66.40880000000001,34.30859999999999,2151.7800000000007,216.652
1.5,1.181,71.98179999999999,28.03560000000001,2181.24,216.652
1.5,1.343,76.95060000000001,22.069480000000006,2209.3,216.652
1.5,1.51,81.22919999999999,17.175979999999996,2234.1000000000004,216.652
2.0,0.009654,0.06055044999999204,6.150120000000001,559.3580000000005,197.94799999999998,1243.7439651855848
2.0,0.028959999999999996,0.350707219999995,16.267119999999995,778.1960000000004,197.94799999999998
2.0,0.05506,1.2538196000000035,32.9862,1067.0240000000003,197.94799999999998
2.0,0.09471,3.1606359999999967,56.059400000000004,1371.5199999999998,197.94799999999998
2.0,0.1479,6.180679999999992,76.04500000000002,1642.56,197.94799999999998
2.0,0.21459999999999999,10.278001699999999,85.84539999999997,1825.04,197.94799999999998
2.0,0.2948,15.349579999999987,87.20600000000002,1932.62,197.94799999999998
